sovereign,territory,habitat,habitat_area,mpa,heavily_restricted,minimal_area_km2,high_area_km2,upgrade_gain_percent,opportunity_score,high_protection_percent,enabling_conditions,enabling_band,global_share
New Zealand,Cook Islands,Saltmarshes,2,0,0,0,0,0,0,0,65.62779456193353,50-69,8.906424808299297e-4
New Zealand,Niue,Warm-water corals,15,1,1,0,1,0,0,6.666666666666667,80.29729729729729,>=70,0.010054809850847325
Nicaragua,Nicaragua,Cold-water corals,6,0,0,0,0,0,0,0,46.48,<50,0.0434206949443614
Nigeria,Nigeria,Cold-water corals,9,0,0,0,0,0,0,0,35.141558441558445,<50,0.06513104241654209
North Korea,North Korea,Saltmarshes,6.53608226776123,0,0,0,0,0,0,0,47.73974358974359,<50,0.002910656262933687
North Korea,North Korea,Seagrasses,11,0,0,0,0,0,0,0,47.73974358974359,<50,0.0034858431798777244
Norway,Svalbard,Cold-water corals,3,0,0,0,0,0,0,0,82.80961538461538,>=70,0.0217103474721807
Oman,Oman,Cold-water corals,5,0,0,0,0,0,0,0,61.342666666666666,50-69,0.0361839124536345
Panama,Panama,Cold-water corals,33,0,0,0,0,0,0,0,58.7,50-69,0.23881382219398767
Papua New Guinea,Papua New Guinea,Cold-water corals,2,0,0,0,0,0,0,0,48.47805714285714,<50,0.014473564981453798
Philippines,Philippines,Saltmarshes,2,0,0,0,0,0,0,0,52.20829986613119,50-69,8.906424808299297e-4
Portugal,Portugal,Seagrasses,1,0,0,0,0,0,0,0,74.85234899328859,>=70,3.1689483453433857e-4
Republic of Mauritius,Republic of Mauritius,Cold-water corals,1,0,0,0,0,0,0,0,66.64733178654292,50-69,0.007236782490726899
Russia,Russia,Cold-water corals,18,0,4,0,4,0,0,22.22222222222222,54.13049994647254,50-69,0.13026208483308419
Saint Kitts and Nevis,Saint Kitts and Nevis,Cold-water corals,7,0,0,0,0,0,0,0,59.9,50-69,0.05065747743508829
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Cold-water corals,10.0577583312988,0,0,0,0,0,0,0,58.31666666666666,50-69,0.07278580938790574
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Seagrasses,1,0,0,0,0,0,0,0,58.31666666666666,50-69,3.1689483453433857e-4
Samoa,Samoa,Cold-water corals,2,0,0,0,0,0,0,0,64.70212765957447,50-69,0.014473564981453798
Sao Tome and Principe,Sao Tome and Principe,Cold-water corals,1,0,0,0,0,0,0,0,55.3,50-69,0.007236782490726899
Sao Tome and Principe,Sao Tome and Principe,Seagrasses,1,0,0,0,0,0,0,0,55.3,50-69,3.1689483453433857e-4
Saudi Arabia,Saudi Arabia,Cold-water corals,7,0,0,0,0,0,0,0,54.29323308270677,50-69,0.05065747743508829
Saudi Arabia,Saudi Arabia,Saltmarshes,424,0,0,0,0,0,0,0,54.29323308270677,50-69,0.1888162059359451
Senegal,Senegal,Cold-water corals,4,0,0,0,0,0,0,0,44.54227272727273,<50,0.028947129962907596
Seychelles,Seychelles,Cold-water corals,4,0,0,0,0,0,0,0,62.283599088838265,50-69,0.028947129962907596
Singapore,Singapore,Warm-water corals,7,0,0,0,0,0,0,0,58.4,50-69,0.004692244597062085
Singapore,Singapore,Seagrasses,139.043762207031,0,0,0,0,0,0,0,58.4,50-69,0.04406225001762901
Singapore,Singapore,Mangroves,8,0,0,0,0,0,0,0,58.4,50-69,0.005483472385459385
Slovenia,Slovenia,Saltmarshes,3.96954083442688,0.96954083442688,0.96954083442688,0,0.96954083442688,0,0,24.42450839699856,66.9,50-69,0.0017677208482648327
South Africa,Prince Edward Islands,Cold-water corals,6,6,6,0,6,0,0,100,61.8,50-69,0.0434206949443614
South Africa,South Africa,Warm-water corals,3,3,3,0,3,0,0,100,57.5,50-69,0.002010961970169465
Sri Lanka,Sri Lanka,Cold-water corals,4,0,0,0,0,0,0,0,48.4,<50,0.028947129962907596
Sri Lanka,Sri Lanka,Warm-water corals,102.594062805176,2,2,0,2,0,0,1.9494305472607696,48.4,<50,0.06877091955546219
Sudan,Sudan,Saltmarshes,1,0,0,0,0,0,0,0,34.6,<50,4.4532124041496483e-4
Suriname,Suriname,Cold-water corals,34,0,0,0,0,0,0,0,57.7,50-69,0.24605060468471457
Syria,Syria,Seagrasses,13,0,0,0,0,0,0,0,39.34444444444445,<50,0.004119632848946402
Taiwan,Senkaku Islands,Warm-water corals,9,0,0,0,0,0,0,0,61.8,50-69,0.006032885910508395
Taiwan,Taiwan,Cold-water corals,4,0,0,0,0,0,0,0,61.656716417910445,50-69,0.028947129962907596
Thailand,Thailand,Cold-water corals,4,0,0,0,0,0,0,0,50.72538461538461,50-69,0.028947129962907596
Togo,Togo,Seagrasses,189.97477722168,0,0,0,0,0,0,0,43.9,<50,0.06020202559336212
Tonga,Tonga,Cold-water corals,2,0,0,0,0,0,0,0,58,50-69,0.014473564981453798
Tonga,Tonga,Saltmarshes,2,0,0,0,0,0,0,0,58,50-69,8.906424808299297e-4
Trinidad and Tobago,Trinidad and Tobago,Cold-water corals,14,0,0,0,0,0,0,0,61.246153846153845,50-69,0.10131495487017658
Tunisia,Tunisia,Cold-water corals,11.1269159317017,0,0,0,0,0,0,0,52.650877192982456,50-69,0.08052307039032904
Turkey,Turkey,Seagrasses,16.2508449554443,1,1,0,1,0,0,6.153526187356698,53.40691489361702,50-69,0.005149808823198712
Tuvalu,Tuvalu,Cold-water corals,1,0,0,0,0,0,0,0,59.74578313253012,50-69,0.007236782490726899
United Kingdom,Anguilla,Cold-water corals,3,0,0,0,0,0,0,0,77.97272727272727,>=70,0.0217103474721807
United Kingdom,Bermuda,Cold-water corals,25,0,0,0,0,0,0,0,75.8,>=70,0.1809195622681725
United Kingdom,Bermuda,Warm-water corals,525,0,12,0,12,0,0,2.2857142857142856,75.8,>=70,0.3519183447796564
United Kingdom,Bermuda,Seagrasses,4,0,0,0,0,0,0,0,75.8,>=70,0.0012675793381373543
United Kingdom,British Virgin Islands,Cold-water corals,8,0,0,0,0,0,0,0,78.9,>=70,0.05789425992581519
United Kingdom,British Virgin Islands,Warm-water corals,134,0,25,0,25,0,0,18.65671641791045,78.9,>=70,0.08982296800090277
United Kingdom,British Virgin Islands,Seagrasses,87.6639175415039,2,3,0,3,0,0,3.4221605469316034,78.9,>=70,0.02778024264394678
United Kingdom,British Virgin Islands,Mangroves,1,0,0,0,0,0,0,0,78.9,>=70,6.854340481824232e-4
United Kingdom,Cayman Islands,Cold-water corals,2,0,0,0,0,0,0,0,75.165,>=70,0.014473564981453798
United Kingdom,Guernsey,Seagrasses,3,0,0,0,0,0,0,0,73.5,>=70,9.506845036030158e-4
United Kingdom,Montserrat,Cold-water corals,7,0,0,0,0,0,0,0,80.7,>=70,0.05065747743508829
United Kingdom,Montserrat,Warm-water corals,1,0,0,0,0,0,0,0,80.7,>=70,6.70320656723155e-4
United Kingdom,Montserrat,Seagrasses,13,0,0,0,0,0,0,0,80.7,>=70,0.004119632848946402
United Kingdom,Saint Helena,Cold-water corals,1,0,0,0,0,0,0,0,84,>=70,0.007236782490726899
United Kingdom,Turks and Caicos Islands,Cold-water corals,3,0,0,0,0,0,0,0,77.6,>=70,0.0217103474721807
United States,American Samoa,Cold-water corals,1,0,0,0,0,0,0,0,69.3,50-69,0.007236782490726899
United States,American Samoa,Saltmarshes,1,0,0,0,0,0,0,0,69.3,50-69,4.4532124041496483e-4
United States,Hawaii,Saltmarshes,1,0,0,0,0,0,0,0,75.8,>=70,4.4532124041496483e-4
United States,United States Virgin Islands,Cold-water corals,8,0,0,0,0,0,0,0,75.4,>=70,0.05789425992581519
United States,United States Virgin Islands,Mangroves,1,0,0,0,0,0,0,0,75.4,>=70,6.854340481824232e-4
Uruguay,Uruguay,Cold-water corals,23,0,0,0,0,0,0,0,69.56206548954573,50-69,0.1664459972867187
Vanuatu,Vanuatu,Saltmarshes,2,0,0,0,0,0,0,0,49.5245283018868,<50,8.906424808299297e-4
Vanuatu,Vanuatu,Mangroves,13,0,0,0,0,0,0,0,49.5245283018868,<50,0.008910642626371501
Vietnam,Vietnam,Cold-water corals,1,0,0,0,0,0,0,0,50.531879194630875,50-69,0.007236782490726899
Vietnam,Vietnam,Saltmarshes,298.570495605469,0,0,0,0,0,0,0,50.531879194630875,50-69,0.13295978345433826
Western Sahara,Western Sahara,Cold-water corals,20,0,0,0,0,0,0,0,51.62068965517242,50-69,0.144735649814538
Western Sahara,Western Sahara,Saltmarshes,1.22260272502899,0,0,0,0,0,0,0,51.62068965517242,50-69,5.444509620446261e-4
Western Sahara,Western Sahara,Seagrasses,1,0,0,0,0,0,0,0,51.62068965517242,50-69,3.1689483453433857e-4
Yemen,Yemen,Cold-water corals,1,0,0,0,0,0,0,0,34.91455399061033,<50,0.007236782490726899
Yemen,Yemen,Saltmarshes,1,0,0,0,0,0,0,0,34.91455399061033,<50,4.4532124041496483e-4
Yemen,Yemen,Mangroves,14,0,0,0,0,0,0,0,34.91455399061033,<50,0.009596076674553923
Afghanistan,Afghanistan,Cold-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Afghanistan,Afghanistan,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Afghanistan,Afghanistan,Warm-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Afghanistan,Afghanistan,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Afghanistan,Afghanistan,Saltmarshes,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Afghanistan,Afghanistan,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Afghanistan,Afghanistan,Seagrasses,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Afghanistan,Afghanistan,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Afghanistan,Afghanistan,Mangroves,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Afghanistan,Afghanistan,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Albania,Albania,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,59.8,50-69,NA
Albania,Albania,Warm-water corals,0,0,0,0,0,NA,0,NA,59.8,50-69,0
Albania,Albania,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,59.8,50-69,NA
Albania,Albania,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,59.8,50-69,NA
Albania,Albania,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,59.8,50-69,NA
Albania,Albania,Mangroves,0,0,0,0,0,NA,0,NA,59.8,50-69,0
Albania,Albania,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,59.8,50-69,NA
Algeria,Algeria,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,45.8,<50,NA
Algeria,Algeria,Warm-water corals,0,0,0,0,0,NA,0,NA,45.8,<50,0
Algeria,Algeria,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,45.8,<50,NA
Algeria,Algeria,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,45.8,<50,NA
Algeria,Algeria,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,45.8,<50,NA
Algeria,Algeria,Mangroves,0,0,0,0,0,NA,0,NA,45.8,<50,0
Algeria,Algeria,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,45.8,<50,NA
Andorra,Andorra,Cold-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Andorra,Andorra,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Andorra,Andorra,Warm-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Andorra,Andorra,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Andorra,Andorra,Saltmarshes,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Andorra,Andorra,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Andorra,Andorra,Seagrasses,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Andorra,Andorra,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Andorra,Andorra,Mangroves,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Andorra,Andorra,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Angola,Angola,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,41.94824120603015,<50,NA
Angola,Angola,Warm-water corals,0,0,0,0,0,NA,0,NA,41.94824120603015,<50,0
Angola,Angola,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,41.94824120603015,<50,NA
Angola,Angola,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,41.94824120603015,<50,NA
Angola,Angola,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,41.94824120603015,<50,NA
Angola,Angola,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,41.94824120603015,<50,NA
Antarctica,Antarctica,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,29.4,<50,NA
Antarctica,Antarctica,Warm-water corals,0,0,0,0,0,NA,0,NA,29.4,<50,0
Antarctica,Antarctica,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,29.4,<50,NA
Antarctica,Antarctica,Saltmarshes,0,0,0,0,0,NA,0,NA,29.4,<50,0
Antarctica,Antarctica,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,29.4,<50,NA
Antarctica,Antarctica,Seagrasses,0,0,0,0,0,NA,0,NA,29.4,<50,0
Antarctica,Antarctica,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,29.4,<50,NA
Antarctica,Antarctica,Mangroves,0,0,0,0,0,NA,0,NA,29.4,<50,0
Antarctica,Antarctica,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,29.4,<50,NA
Antigua and Barbuda,Antigua and Barbuda,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,64.41052631578948,50-69,NA
Antigua and Barbuda,Antigua and Barbuda,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,64.41052631578948,50-69,NA
Antigua and Barbuda,Antigua and Barbuda,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,64.41052631578948,50-69,NA
Antigua and Barbuda,Antigua and Barbuda,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,64.41052631578948,50-69,NA
Antigua and Barbuda,Antigua and Barbuda,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,64.41052631578948,50-69,NA
Argentina,Argentina,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,68.53133352843625,50-69,NA
Argentina,Argentina,Warm-water corals,0,0,0,0,0,NA,0,NA,68.53133352843625,50-69,0
Argentina,Argentina,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,68.53133352843625,50-69,NA
Argentina,Argentina,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,68.53133352843625,50-69,NA
Argentina,Argentina,Seagrasses,0,0,0,0,0,NA,0,NA,68.53133352843625,50-69,0
Argentina,Argentina,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,68.53133352843625,50-69,NA
Argentina,Argentina,Mangroves,0,0,0,0,0,NA,0,NA,68.53133352843625,50-69,0
Argentina,Argentina,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,68.53133352843625,50-69,NA
Armenia,Armenia,Cold-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Armenia,Armenia,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Armenia,Armenia,Warm-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Armenia,Armenia,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Armenia,Armenia,Saltmarshes,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Armenia,Armenia,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Armenia,Armenia,Seagrasses,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Armenia,Armenia,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Armenia,Armenia,Mangroves,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Armenia,Armenia,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Australia,Australia,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,84.19649002064693,>=70,NA
Australia,Australia,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,84.19649002064693,>=70,NA
Australia,Australia,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,84.19649002064693,>=70,NA
Australia,Australia,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,84.19649002064693,>=70,NA
Australia,Australia,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,84.19649002064693,>=70,NA
Australia,Christmas Island,Cold-water corals,0,0,0,0,0,NA,0,NA,84.2,>=70,0
Australia,Christmas Island,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,84.2,>=70,NA
Australia,Christmas Island,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,84.2,>=70,NA
Australia,Christmas Island,Saltmarshes,0,0,0,0,0,NA,0,NA,84.2,>=70,0
Australia,Christmas Island,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,84.2,>=70,NA
Australia,Christmas Island,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,84.2,>=70,NA
Australia,Christmas Island,Mangroves,0,0,0,0,0,NA,0,NA,84.2,>=70,0
Australia,Christmas Island,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,84.2,>=70,NA
Australia,Cocos Islands,Cold-water corals,0,0,0,0,0,NA,0,NA,84.7,>=70,0
Australia,Cocos Islands,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,84.7,>=70,NA
Australia,Cocos Islands,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,84.7,>=70,NA
Australia,Cocos Islands,Saltmarshes,0,0,0,0,0,NA,0,NA,84.7,>=70,0
Australia,Cocos Islands,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,84.7,>=70,NA
Australia,Cocos Islands,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,84.7,>=70,NA
Australia,Cocos Islands,Mangroves,0,0,0,0,0,NA,0,NA,84.7,>=70,0
Australia,Cocos Islands,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,84.7,>=70,NA
Australia,Heard and McDonald Islands,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,85,>=70,NA
Australia,Heard and McDonald Islands,Warm-water corals,0,0,0,0,0,NA,0,NA,85,>=70,0
Australia,Heard and McDonald Islands,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,85,>=70,NA
Australia,Heard and McDonald Islands,Saltmarshes,0,0,0,0,0,NA,0,NA,85,>=70,0
Australia,Heard and McDonald Islands,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,85,>=70,NA
Australia,Heard and McDonald Islands,Seagrasses,0,0,0,0,0,NA,0,NA,85,>=70,0
Australia,Heard and McDonald Islands,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,85,>=70,NA
Australia,Heard and McDonald Islands,Mangroves,0,0,0,0,0,NA,0,NA,85,>=70,0
Australia,Heard and McDonald Islands,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,85,>=70,NA
Australia,Macquarie Island,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,85,>=70,NA
Australia,Macquarie Island,Warm-water corals,0,0,0,0,0,NA,0,NA,85,>=70,0
Australia,Macquarie Island,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,85,>=70,NA
Australia,Macquarie Island,Saltmarshes,0,0,0,0,0,NA,0,NA,85,>=70,0
Australia,Macquarie Island,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,85,>=70,NA
Australia,Macquarie Island,Seagrasses,0,0,0,0,0,NA,0,NA,85,>=70,0
Australia,Macquarie Island,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,85,>=70,NA
Australia,Macquarie Island,Mangroves,0,0,0,0,0,NA,0,NA,85,>=70,0
Australia,Macquarie Island,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,85,>=70,NA
Australia,Norfolk Island,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,83.29751552795031,>=70,NA
Australia,Norfolk Island,Warm-water corals,0,0,0,0,0,NA,0,NA,83.29751552795031,>=70,0
Australia,Norfolk Island,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,83.29751552795031,>=70,NA
Australia,Norfolk Island,Saltmarshes,0,0,0,0,0,NA,0,NA,83.29751552795031,>=70,0
Australia,Norfolk Island,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,83.29751552795031,>=70,NA
Australia,Norfolk Island,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,83.29751552795031,>=70,NA
Australia,Norfolk Island,Mangroves,0,0,0,0,0,NA,0,NA,83.29751552795031,>=70,0
Australia,Norfolk Island,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,83.29751552795031,>=70,NA
Austria,Austria,Cold-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Austria,Austria,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Austria,Austria,Warm-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Austria,Austria,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Austria,Austria,Saltmarshes,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Austria,Austria,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Austria,Austria,Seagrasses,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Austria,Austria,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Austria,Austria,Mangroves,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Austria,Austria,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Azerbaijan,Azerbaijan,Cold-water corals,0,0,0,0,0,NA,0,NA,52.5,50-69,0
Azerbaijan,Azerbaijan,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,52.5,50-69,NA
Azerbaijan,Azerbaijan,Warm-water corals,0,0,0,0,0,NA,0,NA,52.5,50-69,0
Azerbaijan,Azerbaijan,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,52.5,50-69,NA
Azerbaijan,Azerbaijan,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,52.5,50-69,NA
Azerbaijan,Azerbaijan,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,52.5,50-69,NA
Azerbaijan,Azerbaijan,Mangroves,0,0,0,0,0,NA,0,NA,52.5,50-69,0
Azerbaijan,Azerbaijan,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,52.5,50-69,NA
Bahamas,Bahamas,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,65.0056768558952,50-69,NA
Bahamas,Bahamas,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,65.0056768558952,50-69,NA
Bahamas,Bahamas,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,65.0056768558952,50-69,NA
Bahamas,Bahamas,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,65.0056768558952,50-69,NA
Bahamas,Bahamas,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,65.0056768558952,50-69,NA
Bahrain,Bahrain,Cold-water corals,0,0,0,0,0,NA,0,NA,55.4,50-69,0
Bahrain,Bahrain,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,55.4,50-69,NA
Bahrain,Bahrain,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,55.4,50-69,NA
Bahrain,Bahrain,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,55.4,50-69,NA
Bahrain,Bahrain,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,55.4,50-69,NA
Bahrain,Bahrain,Mangroves,0,0,0,0,0,NA,0,NA,55.4,50-69,0
Bahrain,Bahrain,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,55.4,50-69,NA
Bangladesh,Bangladesh,Cold-water corals,0,0,0,0,0,NA,0,NA,40.192,<50,0
Bangladesh,Bangladesh,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,40.192,<50,NA
Bangladesh,Bangladesh,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,40.192,<50,NA
Bangladesh,Bangladesh,Saltmarshes,0,0,0,0,0,NA,0,NA,40.192,<50,0
Bangladesh,Bangladesh,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,40.192,<50,NA
Bangladesh,Bangladesh,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,40.192,<50,NA
Bangladesh,Bangladesh,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,40.192,<50,NA
Barbados,Barbados,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,65.9296875,50-69,NA
Barbados,Barbados,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,65.9296875,50-69,NA
Barbados,Barbados,Saltmarshes,0,0,0,0,0,NA,0,NA,65.9296875,50-69,0
Barbados,Barbados,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,65.9296875,50-69,NA
Barbados,Barbados,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,65.9296875,50-69,NA
Barbados,Barbados,Mangroves,0,0,0,0,0,NA,0,NA,65.9296875,50-69,0
Barbados,Barbados,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,65.9296875,50-69,NA
Belarus,Belarus,Cold-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Belarus,Belarus,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Belarus,Belarus,Warm-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Belarus,Belarus,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Belarus,Belarus,Saltmarshes,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Belarus,Belarus,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Belarus,Belarus,Seagrasses,0,0,0,0,0,NA,0,NA,NA,Data missing,0
